{
  meta: {
    req: {
      url: '/v1/ngawas',
      headers: {
        'content-type': 'application/json',
        authorization: 'eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1aWQiOiJWVEpHYzJSSFZtdFlNUzlCZFVNeU4wWTNRVkZXTm1oMGNIZENkSGREY201M1RYTTJiRklyYVZSdlFUMCIsInRpbWVzdGFtcCI6MTY4NzQyNjQ2MiwiaWF0IjoxNjg3NDI2NDYyLCJleHAiOjE3MTg5ODQwNjIsImF1ZCI6IkcyMCIsImlzcyI6IktvcmxhbnRhc1BvbHJpIiwic3ViIjoiSzNJRzIwIn0.Kq3lk9GohVRQM8ak9UswZPAdemRDzEELJyqSly45epM7bq2NIAwP0TqzzC2h33tusoat4SmtuPonDSyisTy5Xg',
        'user-agent': 'PostmanRuntime/7.29.2',
        accept: '*/*',
        'postman-token': 'e82298bb-ee6f-436a-8f62-747bb0b05827',
        host: 'localhost:3001',
        'accept-encoding': 'gzip, deflate, br',
        connection: 'keep-alive',
        tokenData: {
          authData: {
            uid: 'VTJGc2RHVmtYMS9BdUMyN0Y3QVFWNmh0cHdCdHdDcm53TXM2bFIraVRvQT0',
            timestamp: 1687426462,
            iat: 1687426462,
            exp: 1718984062,
            aud: 'G20',
            iss: 'KorlantasPolri',
            sub: 'K3IG20'
          },
          userId: '554'
        }
      },
      method: 'GET',
      httpVersion: '1.1',
      originalUrl: '/v1/ngawas',
      query: {}
    },
    res: {
      statusCode: 200,
      body: {
        isSuccess: true,
        statusCode: 200,
        responseMessage: 'Succeed',
        data: {
          total_page: 5,
          recordsFiltered: 43,
          recordsTotal: 43,
          count: 43,
          rows: [
            {
              id: 'VTJGc2RHVmtYMThabHJuaUhVeFJzWWYrWC80R3RIU09LUGh4bHhZTTM5ST0',
              code: 'TRP/0523/C/00000169',
              user_id: 224,
              vehicle_id: 206,
              brand_id: 1,
              type_id: 1,
              distance: '90.0 Km',
              duration: '1 Jam 32 Menit ',
              departure_date: '2023-05-26',
              departure_time: '21:20:00',
                { latitude: -6.450071, longitude: 106.297862 },
                { latitude: -6.450078, longitude: 106.297911 },
                { latitude: -6.45008, longitude: 106.297975 },
                { latitude: -6.450058, longitude: 106.298055 },
                { latitude: -6.450039, longitude: 106.298111 },
                { latitude: -6.450006, longitude: 106.29817 },
                { latitude: -6.44995, longitude: 106.298287 },
                { latitude: -6.449923, longitude: 106.298373 },
                { latitude: -6.449911, longitude: 106.298441 },
                { latitude: -6.449894, longitude: 106.298564 },
                { latitude: -6.449896, longitude: 106.298654 },
                { latitude: -6.449907, longitude: 106.298765 },
                { latitude: -6.449907, longitude: 106.298765 },
                { latitude: -6.450032, longitude: 106.298729 },
                { latitude: -6.450334, longitude: 106.298648 },
                { latitude: -6.450785, longitude: 106.298463 },
                { latitude: -6.450892, longitude: 106.298444 },
                { latitude: -6.450999, longitude: 106.298436 },
                { latitude: -6.451087, longitude: 106.298438 },
                { latitude: -6.451177, longitude: 106.298443 },
                { latitude: -6.451272, longitude: 106.298468 },
                { latitude: -6.451369, longitude: 106.298512 },
                { latitude: -6.451592, longitude: 106.29864 },
                { latitude: -6.451864, longitude: 106.298825 },
                { latitude: -6.452085, longitude: 106.298956 },
                { latitude: -6.452538, longitude: 106.299224 },
                { latitude: -6.452868, longitude: 106.299458 },
                { latitude: -6.452927, longitude: 106.299492 },
                { latitude: -6.452986, longitude: 106.299511 },
                { latitude: -6.453211, longitude: 106.299559 },
                { latitude: -6.453453, longitude: 106.299592 },
                { latitude: -6.453641, longitude: 106.299592 },
                ... 3633 more items
              ],
              validity_period: '2023-05-27 21:20',
              subdistrict_start: 'Kecamatan Bogor Tengah',
              district_start: 'Kota Bogor',
              province_start: 'Jawa Barat',
              subdistrict_end: 'Kecamatan Cimarga',
              district_end: 'Kabupaten Lebak',
              province_end: 'Banten',
              barcode: '00000168.png',
              kode_prov_start: '32',
              kode_kabkot_start: '32.71',
              kode_kec_start: '32.71.03',
              kode_prov_end: '36',
              kode_kabkot_end: '36.02',
              kode_kec_end: '',
              created_at: '2023-05-26T09:36:53.665Z',
              updated_at: '2023-05-26T09:36:53.665Z',
              deleted_at: null,
              society: {
                person_name: 'Agil Almunawar',
                foto: null,
                nik: '1324354353524211',
                nationality: null
              },
              public_vehicle: { no_vehicle: 'F 1322 DFD' },
              type_vehicle: { type_name: 'Mobil' },
              brand_vehicle: { brand_name: 'Honda' },
              penumpangs: [
                {
                  name: 'Gume',
                  nationality: 'indonesia',
                  nik: '123134'
                },
                {
                  name: 'refi',
                  nationality: 'indonesia',
                  nik: '1231345'
                }
              ]
            },
            {
              id: 'VTJGc2RHVmtYMThBWHlpYUR5Rng1dmRpMDlQNEdkb2hWOTl2UTk5MVd3OD0',
              code: 'TRP/0523/C/00000167',
              user_id: 224,
              vehicle_id: 206,
              brand_id: 1,
              type_id: 1,
              distance: '92.4 Km',
              duration: '1 Jam 33 Menit ',
              departure_date: '2023-05-25',
              departure_time: '21:20:00',
              start_coordinate: { latitude: -6.461697, longitude: 106.284955 },
              end_coordinate: { latitude: -6.592187, longitude: 106.809744 },
              route: [
                { latitude: -6.592278, longitude: 106.809744 },
                { latitude: -6.592278, longitude: 106.809744 },
                { latitude: -6.592278, longitude: 106.809744 },
                { latitude: -6.59228, longitude: 106.810212 },
                { latitude: -6.59228, longitude: 106.810212 },
                { latitude: -6.591696, longitude: 106.810196 },
                { latitude: -6.591696, longitude: 106.810196 },
                { latitude: -6.591679, longitude: 106.809206 },
                { latitude: -6.591686, longitude: 106.808953 },
                { latitude: -6.591688, longitude: 106.808794 },
                { latitude: -6.591688, longitude: 106.808794 },
                { latitude: -6.591686, longitude: 106.808762 },
                { latitude: -6.591655, longitude: 106.808667 },
                { latitude: -6.591625, longitude: 106.808617 },
                { latitude: -6.59158, longitude: 106.808569 },
                { latitude: -6.591453, longitude: 106.808461 },
                { latitude: -6.591331, longitude: 106.808362 },
                { latitude: -6.591261, longitude: 106.808259 },
                { latitude: -6.591237, longitude: 106.808125 },
                { latitude: -6.591238, longitude: 106.807952 },
                { latitude: -6.591245, longitude: 106.807677 },
                { latitude: -6.591276, longitude: 106.805729 },
                { latitude: -6.591276, longitude: 106.805729 },
                { latitude: -6.590959, longitude: 106.805719 },
                { latitude: -6.59048, longitude: 106.805703 },
                { latitude: -6.590167, longitude: 106.805677 },
                { latitude: -6.590001, longitude: 106.805684 },
                { latitude: -6.589848, longitude: 106.805705 },
                { latitude: -6.589691, longitude: 106.805729 },
                { latitude: -6.589596, longitude: 106.805756 },
                { latitude: -6.588875, longitude: 106.805905 },
                { latitude: -6.588875, longitude: 106.805905 },
                { latitude: -6.588774, longitude: 106.805579 },
                { latitude: -6.588598, longitude: 106.805081 },
                { latitude: -6.588598, longitude: 106.805081 },
                { latitude: -6.588457, longitude: 106.805121 },
                { latitude: -6.587644, longitude: 106.805351 },
                { latitude: -6.586933, longitude: 106.805555 },
                { latitude: -6.586477, longitude: 106.805678 },
                { latitude: -6.586195, longitude: 106.805743 },
                { latitude: -6.586195, longitude: 106.805743 },
                { latitude: -6.585377, longitude: 106.805882 },
                { latitude: -6.584671, longitude: 106.806032 },
                { latitude: -6.58372, longitude: 106.806224 },
                { latitude: -6.583047, longitude: 106.806357 },
                { latitude: -6.582247, longitude: 106.806509 },
                { latitude: -6.581905, longitude: 106.80657 },
                { latitude: -6.581796, longitude: 106.806592 },
                { latitude: -6.581503, longitude: 106.806654 },
                { latitude: -6.581248, longitude: 106.806708 },
                { latitude: -6.580883, longitude: 106.806787 },
                { latitude: -6.580803, longitude: 106.806803 },
                { latitude: -6.579695, longitude: 106.807021 },
                { latitude: -6.579624, longitude: 106.807034 },
                { latitude: -6.579571, longitude: 106.807044 },
                { latitude: -6.579198, longitude: 106.807111 },
                { latitude: -6.579139, longitude: 106.807123 },
                { latitude: -6.57861, longitude: 106.807226 },
                { latitude: -6.578528, longitude: 106.807241 },
                { latitude: -6.578381, longitude: 106.807268 },
                { latitude: -6.578158, longitude: 106.807309 },
                { latitude: -6.577475, longitude: 106.807435 },
                { latitude: -6.577183, longitude: 106.807489 },
                { latitude: -6.576555, longitude: 106.80762 },
                { latitude: -6.576415, longitude: 106.80765 },
                { latitude: -6.576384, longitude: 106.807657 },
                { latitude: -6.576255, longitude: 106.807678 },
                { latitude: -6.576003, longitude: 106.807722 },
                { latitude: -6.575866, longitude: 106.807753 },
                { latitude: -6.575625, longitude: 106.807805 },
                { latitude: -6.575195, longitude: 106.807897 },
                { latitude: -6.574666, longitude: 106.808002 },
                { latitude: -6.573995, longitude: 106.808135 },
                { latitude: -6.573713, longitude: 106.808192 },
                { latitude: -6.573588, longitude: 106.808217 },
                { latitude: -6.573315, longitude: 106.808273 },
                { latitude: -6.572772, longitude: 106.808385 },
                { latitude: -6.572688, longitude: 106.808397 },
                { latitude: -6.572234, longitude: 106.808467 },
                { latitude: -6.571929, longitude: 106.808525 },
                { latitude: -6.571673, longitude: 106.808571 },
                { latitude: -6.57136, longitude: 106.808629 },
                { latitude: -6.570935, longitude: 106.808711 },
                { latitude: -6.569834, longitude: 106.808935 },
                { latitude: -6.56949, longitude: 106.808996 },
                { latitude: -6.56914, longitude: 106.809056 },
                { latitude: -6.568887, longitude: 106.809109 },
                { latitude: -6.568808, longitude: 106.809127 },
                { latitude: -6.568808, longitude: 106.809127 },
                { latitude: -6.568013, longitude: 106.809294 },
                { latitude: -6.567864, longitude: 106.809331 },
                { latitude: -6.567595, longitude: 106.809429 },
                { latitude: -6.567324, longitude: 106.80954 },
                { latitude: -6.566786, longitude: 106.809758 },
                { latitude: -6.566561, longitude: 106.80984 },
                { latitude: -6.566449, longitude: 106.809881 },
                { latitude: -6.566266, longitude: 106.809947 },
                { latitude: -6.566112, longitude: 106.810005 },
                { latitude: -6.565943, longitude: 106.810066 },
                { latitude: -6.565847, longitude: 106.810103 },
                ... 3558 more items
              ],
              validity_period: '2023-05-27 21:20',
              subdistrict_start: 'Kecamatan Cimarga',
              district_start: 'Kabupaten Lebak',
              province_start: 'Banten',
              subdistrict_end: 'Kecamatan Bogor Tengah',
              district_end: 'Kota Bogor',
              province_end: 'Jawa Barat',
              barcode: '00000167.png',
              kode_prov_start: '36',
              kode_kabkot_start: '36.02',
              kode_kec_start: '',
              kode_prov_end: '32',
              kode_kabkot_end: '32.71',
              kode_kec_end: '32.71.03',
              created_at: '2023-05-26T09:34:03.557Z',
              updated_at: '2023-05-26T09:34:03.557Z',
              deleted_at: null,
              society: {
                person_name: 'Agil Almunawar',
                foto: null,
                nik: '1324354353524211',
                nationality: null
              },
              public_vehicle: { no_vehicle: 'F 1322 DFD' },
              type_vehicle: { type_name: 'Mobil' },
              brand_vehicle: { brand_name: 'Honda' },
              penumpangs: [
                {
                  name: 'refi',
                  nationality: 'indonesia',
                  nik: '1231345'
                },
                {
                  name: 'Gume',
                  nationality: 'indonesia',
                  nik: '123134'
                }
              ]
            },
            {
              id: 'VTJGc2RHVmtYMTljSVFqMDlpTHdjazI4bHArbzRFVHhKaDhEM0wrOHJHbz0',
              code: 'TRP/0523/C/00000166',
              user_id: 224,
              vehicle_id: 206,
              brand_id: 1,
              type_id: 1,
              distance: '49.4 Km',
              duration: '46 Menit ',
              departure_date: '2023-05-25',
              departure_time: '21:20:00',
              start_coordinate: { latitude: -6.474948, longitude: 106.469195 },
              end_coordinate: { latitude: -6.597533, longitude: 106.791372 },
              route: [
                { latitude: -6.597553, longitude: 106.791372 },
                { latitude: -6.597553, longitude: 106.791372 },
                { latitude: -6.597553, longitude: 106.791372 },
                { latitude: -6.597558, longitude: 106.791135 },
                { latitude: -6.597558, longitude: 106.791135 },
                { latitude: -6.59739, longitude: 106.791125 },
                { latitude: -6.597257, longitude: 106.791106 },
                { latitude: -6.597139, longitude: 106.791093 },
                { latitude: -6.597054, longitude: 106.791072 },
                { latitude: -6.596971, longitude: 106.791067 },
                { latitude: -6.596971, longitude: 106.791067 },
                { latitude: -6.596957, longitude: 106.790916 },
                { latitude: -6.596944, longitude: 106.790765 },
                { latitude: -6.596941, longitude: 106.790736 },
                { latitude: -6.596936, longitude: 106.790616 },
                { latitude: -6.596924, longitude: 106.790516 },
                { latitude: -6.596925, longitude: 106.790507 },
                { latitude: -6.596924, longitude: 106.79049 },
                { latitude: -6.596917, longitude: 106.790422 },
                { latitude: -6.5969, longitude: 106.790236 },
                { latitude: -6.596888, longitude: 106.790057 },
                { latitude: -6.596874, longitude: 106.789879 },
                { latitude: -6.596861, longitude: 106.789696 },
                { latitude: -6.596858, longitude: 106.789639 },
                { latitude: -6.596858, longitude: 106.789639 },
                { latitude: -6.596014, longitude: 106.789717 },
                { latitude: -6.595887, longitude: 106.789738 },
                { latitude: -6.595805, longitude: 106.789744 },
                { latitude: -6.595805, longitude: 106.789744 },
                { latitude: -6.59576, longitude: 106.789542 },
                { latitude: -6.595682, longitude: 106.789085 },
                { latitude: -6.59566, longitude: 106.788953 },
                { latitude: -6.595578, longitude: 106.788611 },
                { latitude: -6.595561, longitude: 106.788559 },
                { latitude: -6.595542, longitude: 106.788529 },
                { latitude: -6.595516, longitude: 106.788514 },
                { latitude: -6.595476, longitude: 106.788496 },
                { latitude: -6.595324, longitude: 106.788457 },
                { latitude: -6.595269, longitude: 106.788447 },
                { latitude: -6.595187, longitude: 106.788425 },
                { latitude: -6.595091, longitude: 106.788396 },
                { latitude: -6.594669, longitude: 106.788249 },
                { latitude: -6.594546, longitude: 106.788206 },
                { latitude: -6.59411, longitude: 106.788062 },
                { latitude: -6.593834, longitude: 106.787969 },
                { latitude: -6.593558, longitude: 106.787895 },
                { latitude: -6.593206, longitude: 106.787813 },
                { latitude: -6.593206, longitude: 106.787813 },
                { latitude: -6.593198, longitude: 106.787684 },
                { latitude: -6.593198, longitude: 106.78767 },
                { latitude: -6.593198, longitude: 106.787499 },
                { latitude: -6.593199, longitude: 106.787287 },
                { latitude: -6.593222, longitude: 106.786781 },
                { latitude: -6.59323, longitude: 106.786747 },
                { latitude: -6.593248, longitude: 106.786705 },
                { latitude: -6.593284, longitude: 106.786632 },
                { latitude: -6.593284, longitude: 106.786632 },
                { latitude: -6.593373, longitude: 106.786676 },
                { latitude: -6.593513, longitude: 106.786737 },
                { latitude: -6.593695, longitude: 106.78682 },
                { latitude: -6.593767, longitude: 106.786856 },
                { latitude: -6.593851, longitude: 106.786896 },
                { latitude: -6.594555, longitude: 106.787209 },
                { latitude: -6.594864, longitude: 106.787353 },
                { latitude: -6.595283, longitude: 106.787531 },
                { latitude: -6.595369, longitude: 106.787549 },
                { latitude: -6.595426, longitude: 106.787547 },
                { latitude: -6.595451, longitude: 106.787543 },
                { latitude: -6.595466, longitude: 106.787533 },
                { latitude: -6.595479, longitude: 106.787519 },
                { latitude: -6.595486, longitude: 106.787253 },
                { latitude: -6.595489, longitude: 106.787019 },
                { latitude: -6.595482, longitude: 106.786867 },
                { latitude: -6.595455, longitude: 106.786309 },
                { latitude: -6.595441, longitude: 106.786106 },
                { latitude: -6.595416, longitude: 106.785803 },
                { latitude: -6.595384, longitude: 106.78543 },
                { latitude: -6.595326, longitude: 106.784957 },
                { latitude: -6.595257, longitude: 106.784639 },
                { latitude: -6.595162, longitude: 106.784266 },
                { latitude: -6.595031, longitude: 106.783976 },
                { latitude: -6.594924, longitude: 106.783784 },
                { latitude: -6.594899, longitude: 106.783743 },
                { latitude: -6.594703, longitude: 106.783445 },
                { latitude: -6.594373, longitude: 106.782947 },
                { latitude: -6.594364, longitude: 106.782922 },
                { latitude: -6.594353, longitude: 106.782886 },
                { latitude: -6.594333, longitude: 106.782827 },
                { latitude: -6.594326, longitude: 106.782758 },
                { latitude: -6.594329, longitude: 106.782681 },
                { latitude: -6.594333, longitude: 106.782654 },
                { latitude: -6.594391, longitude: 106.78253 },
                { latitude: -6.594429, longitude: 106.782482 },
                { latitude: -6.594471, longitude: 106.782445 },
                { latitude: -6.594557, longitude: 106.782376 },
                { latitude: -6.594716, longitude: 106.782283 },
                { latitude: -6.595201, longitude: 106.781868 },
                { latitude: -6.595317, longitude: 106.78176 },
                { latitude: -6.595406, longitude: 106.781678 },
                { latitude: -6.595586, longitude: 106.781514 },
                ... 1739 more items
              ],
              validity_period: '2023-05-27 21:20',
              subdistrict_start: 'Kecamatan Jasinga',
              district_start: 'Kabupaten Bogor',
              province_start: 'Jawa Barat',
              subdistrict_end: 'Kecamatan Bogor Tengah',
              district_end: 'Kota Bogor',
              province_end: 'Jawa Barat',
              barcode: '00000166.png',
              kode_prov_start: '32',
              kode_kabkot_start: '32.01',
              kode_kec_start: '',
              kode_prov_end: '32',
              kode_kabkot_end: '32.71',
              kode_kec_end: '32.71.03',
              created_at: '2023-05-26T09:31:56.670Z',
              updated_at: '2023-05-26T09:31:56.670Z',
              deleted_at: null,
              society: {
                person_name: 'Agil Almunawar',
                foto: null,
                nik: '1324354353524211',
                nationality: null
              },
              public_vehicle: { no_vehicle: 'F 1322 DFD' },
              type_vehicle: { type_name: 'Mobil' },
              brand_vehicle: { brand_name: 'Honda' },
              penumpangs: [
                {
                  name: 'refi',
                  nationality: 'indonesia',
                  nik: '1231345'
                },
                {
                  name: 'Gume',
                  nationality: 'indonesia',
                  nik: '123134'
                }
              ]
            },
            {
              id: 'VTJGc2RHVmtYMThvU21uVWhRcXdUZVhFTmhvUzhZREQ0UlBHMXRGVC9tbz0',
              code: 'TRP/0523/C/00000163',
              user_id: 186,
              vehicle_id: 150,
              brand_id: 2,
              type_id: 1,
              distance: '9.2 Km',
              duration: '9 Menit ',
              departure_date: '2023-05-16',
              departure_time: '21:20:00',
              start_coordinate: {
                latitude: -6.556086640691106,
                longitude: 106.70303878489499
              },
              end_coordinate: {
                latitude: -6.560233647505914,
                longitude: 106.76803520638776
              },
              route: [
                { latitude: -6.560117, longitude: 106.767941 },
                { latitude: -6.560117, longitude: 106.767941 },
                { latitude: -6.560117, longitude: 106.767941 },
                { latitude: -6.560776, longitude: 106.767111 },
                { latitude: -6.560809, longitude: 106.767096 },
                { latitude: -6.560843, longitude: 106.767104 },
                { latitude: -6.560897, longitude: 106.767132 },
                { latitude: -6.561209, longitude: 106.767403 },
                { latitude: -6.561209, longitude: 106.767403 },
                { latitude: -6.561299, longitude: 106.767287 },
                { latitude: -6.561299, longitude: 106.767287 },
                { latitude: -6.5609, longitude: 106.766996 },
                { latitude: -6.560751, longitude: 106.766894 },
                { latitude: -6.560751, longitude: 106.766894 },
                { latitude: -6.559473, longitude: 106.768506 },
                { latitude: -6.559388, longitude: 106.768437 },
                { latitude: -6.559388, longitude: 106.768437 },
                { latitude: -6.560568, longitude: 106.766962 },
                { latitude: -6.560675, longitude: 106.766834 },
                { latitude: -6.560765, longitude: 106.766718 },
                { latitude: -6.561, longitude: 106.766422 },
                { latitude: -6.561297, longitude: 106.766062 },
                { latitude: -6.561555, longitude: 106.765756 },
                { latitude: -6.561783, longitude: 106.765514 },
                { latitude: -6.561897, longitude: 106.765403 },
                { latitude: -6.561935, longitude: 106.765367 },
                { latitude: -6.562306, longitude: 106.765008 },
                { latitude: -6.562672, longitude: 106.764669 },
                { latitude: -6.563563, longitude: 106.76375 },
                { latitude: -6.563775, longitude: 106.763542 },
                { latitude: -6.563882, longitude: 106.763452 },
                { latitude: -6.563943, longitude: 106.763388 },
                { latitude: -6.564009, longitude: 106.763329 },
                { latitude: -6.56405, longitude: 106.763275 },
                { latitude: -6.56416, longitude: 106.763077 },
                { latitude: -6.564243, longitude: 106.762932 },
                { latitude: -6.564403, longitude: 106.762685 },
                { latitude: -6.564628, longitude: 106.762386 },
                { latitude: -6.564674, longitude: 106.76232 },
                { latitude: -6.564809, longitude: 106.762151 },
                { latitude: -6.564931, longitude: 106.762015 },
                { latitude: -6.565067, longitude: 106.76185 },
                { latitude: -6.565386, longitude: 106.761493 },
                { latitude: -6.565429, longitude: 106.761449 },
                { latitude: -6.565506, longitude: 106.76137 },
                { latitude: -6.565694, longitude: 106.761205 },
                { latitude: -6.565897, longitude: 106.761025 },
                { latitude: -6.56623, longitude: 106.760802 },
                { latitude: -6.566282, longitude: 106.760766 },
                { latitude: -6.56772, longitude: 106.759802 },
                { latitude: -6.567819, longitude: 106.759737 },
                { latitude: -6.567859, longitude: 106.759708 },
                { latitude: -6.567933, longitude: 106.759638 },
                { latitude: -6.568001, longitude: 106.759547 },
                { latitude: -6.568149, longitude: 106.759323 },
                { latitude: -6.568193, longitude: 106.759251 },
                { latitude: -6.568537, longitude: 106.758697 },
                { latitude: -6.568621, longitude: 106.758555 },
                { latitude: -6.568846, longitude: 106.758179 },
                { latitude: -6.569003, longitude: 106.757897 },
                { latitude: -6.569147, longitude: 106.757671 },
                { latitude: -6.569298, longitude: 106.757478 },
                { latitude: -6.569466, longitude: 106.757263 },
                { latitude: -6.56952, longitude: 106.757194 },
                { latitude: -6.56974, longitude: 106.756914 },
                { latitude: -6.570329, longitude: 106.756198 },
                { latitude: -6.570815, longitude: 106.755578 },
                { latitude: -6.570971, longitude: 106.755331 },
                { latitude: -6.571022, longitude: 106.755258 },
                { latitude: -6.571053, longitude: 106.755216 },
                { latitude: -6.571176, longitude: 106.755024 },
                { latitude: -6.571362, longitude: 106.754733 },
                { latitude: -6.571481, longitude: 106.754535 },
                { latitude: -6.571835, longitude: 106.753946 },
                { latitude: -6.571835, longitude: 106.753946 },
                { latitude: -6.571399, longitude: 106.75364 },
                { latitude: -6.571033, longitude: 106.753409 },
                { latitude: -6.570651, longitude: 106.75317 },
                { latitude: -6.570579, longitude: 106.753115 },
                { latitude: -6.570579, longitude: 106.753115 },
                { latitude: -6.570634, longitude: 106.753031 },
                { latitude: -6.57099, longitude: 106.752488 },
                { latitude: -6.571159, longitude: 106.752189 },
                { latitude: -6.57134, longitude: 106.751884 },
                { latitude: -6.571419, longitude: 106.751729 },
                { latitude: -6.571464, longitude: 106.751589 },
                { latitude: -6.571478, longitude: 106.751456 },
                { latitude: -6.571496, longitude: 106.751228 },
                { latitude: -6.571501, longitude: 106.75116 },
                { latitude: -6.57153, longitude: 106.750898 },
                { latitude: -6.571572, longitude: 106.750773 },
                { latitude: -6.571606, longitude: 106.750682 },
                { latitude: -6.571667, longitude: 106.750587 },
                { latitude: -6.57173, longitude: 106.750483 },
                { latitude: -6.571852, longitude: 106.750331 },
                { latitude: -6.571937, longitude: 106.750225 },
                { latitude: -6.571994, longitude: 106.750129 },
                { latitude: -6.572159, longitude: 106.749826 },
                { latitude: -6.572192, longitude: 106.749775 },
                { latitude: -6.572281, longitude: 106.749651 },
                ... 211 more items
              ],
              validity_period: '2023-05-18 21:20',
              subdistrict_start: 'Kecamatan Ciampea',
              district_start: 'Kabupaten Bogor',
              province_start: 'Jawa Barat',
              subdistrict_end: 'Kecamatan Bogor Barat',
              district_end: 'Kota Bogor',
              province_end: 'Jawa Barat',
              barcode: '00000163.png',
              kode_prov_start: '32',
              kode_kabkot_start: '32.01',
              kode_kec_start: '',
              kode_prov_end: '32',
              kode_kabkot_end: '32.71',
              kode_kec_end: '32.71.04',
              created_at: '2023-05-16T12:47:56.589Z',
              updated_at: '2023-05-16T12:47:56.589Z',
              deleted_at: null,
              society: {
                person_name: 'Muhamad Muslih Himawan',
                foto: 'Polda_Banten.png',
                nik: '22',
                nationality: null
              },
              public_vehicle: { no_vehicle: 'E 21 ASD' },
              type_vehicle: { type_name: 'Mobil' },
              brand_vehicle: { brand_name: 'Suzuki' },
              penumpangs: [
                {
                  name: 'refi',
                  nationality: 'indonesia',
                  nik: '1231345'
                },
                {
                  name: 'dado',
                  nationality: 'indonesia',
                  nik: '12313456'
                },
                {
                  name: 'farhan',
                  nationality: 'indonesia',
                  nik: '123134'
                }
              ]
            },
            {
              id: 'VTJGc2RHVmtYMThoZUFwdkQ5UXRFQVFHR01ITGhmQjVKWUF1U29wT2xHaz0',
              code: 'TRP/0523/C/00000162',
              user_id: 186,
              vehicle_id: 150,
              brand_id: 2,
              type_id: 1,
              distance: '9.2 Km',
              duration: '9 Menit ',
              departure_date: '2023-05-16',
              departure_time: '21:20:00',
              start_coordinate: {
                latitude: -6.556086640691106,
                longitude: 106.70303878489499
              },
              end_coordinate: {
                latitude: -6.560233647505914,
                longitude: 106.76803520638776
              },
              route: [
                { latitude: -6.560117, longitude: 106.767941 },
                { latitude: -6.560117, longitude: 106.767941 },
                { latitude: -6.560117, longitude: 106.767941 },
                { latitude: -6.560776, longitude: 106.767111 },
                { latitude: -6.560809, longitude: 106.767096 },
                { latitude: -6.560843, longitude: 106.767104 },
                { latitude: -6.560897, longitude: 106.767132 },
                { latitude: -6.561209, longitude: 106.767403 },
                { latitude: -6.561209, longitude: 106.767403 },
                { latitude: -6.561299, longitude: 106.767287 },
                { latitude: -6.561299, longitude: 106.767287 },
                { latitude: -6.5609, longitude: 106.766996 },
                { latitude: -6.560751, longitude: 106.766894 },
                { latitude: -6.560751, longitude: 106.766894 },
                { latitude: -6.559473, longitude: 106.768506 },
                { latitude: -6.559388, longitude: 106.768437 },
                { latitude: -6.559388, longitude: 106.768437 },
                { latitude: -6.560568, longitude: 106.766962 },
                { latitude: -6.560675, longitude: 106.766834 },
                { latitude: -6.560765, longitude: 106.766718 },
                { latitude: -6.561, longitude: 106.766422 },
                { latitude: -6.561297, longitude: 106.766062 },
                { latitude: -6.561555, longitude: 106.765756 },
                { latitude: -6.561783, longitude: 106.765514 },
                { latitude: -6.561897, longitude: 106.765403 },
                { latitude: -6.561935, longitude: 106.765367 },
                { latitude: -6.562306, longitude: 106.765008 },
                { latitude: -6.562672, longitude: 106.764669 },
                { latitude: -6.563563, longitude: 106.76375 },
                { latitude: -6.563775, longitude: 106.763542 },
                { latitude: -6.563882, longitude: 106.763452 },
                { latitude: -6.563943, longitude: 106.763388 },
                { latitude: -6.564009, longitude: 106.763329 },
                { latitude: -6.56405, longitude: 106.763275 },
                { latitude: -6.56416, longitude: 106.763077 },
                { latitude: -6.564243, longitude: 106.762932 },
                { latitude: -6.564403, longitude: 106.762685 },
                { latitude: -6.564628, longitude: 106.762386 },
                { latitude: -6.564674, longitude: 106.76232 },
                { latitude: -6.564809, longitude: 106.762151 },
                { latitude: -6.564931, longitude: 106.762015 },
                { latitude: -6.565067, longitude: 106.76185 },
                { latitude: -6.565386, longitude: 106.761493 },
                { latitude: -6.565429, longitude: 106.761449 },
                { latitude: -6.565506, longitude: 106.76137 },
                { latitude: -6.565694, longitude: 106.761205 },
                { latitude: -6.565897, longitude: 106.761025 },
                { latitude: -6.56623, longitude: 106.760802 },
                { latitude: -6.566282, longitude: 106.760766 },
                { latitude: -6.56772, longitude: 106.759802 },
                { latitude: -6.567819, longitude: 106.759737 },
                { latitude: -6.567859, longitude: 106.759708 },
                { latitude: -6.567933, longitude: 106.759638 },
                { latitude: -6.568001, longitude: 106.759547 },
                { latitude: -6.568149, longitude: 106.759323 },
                { latitude: -6.568193, longitude: 106.759251 },
                { latitude: -6.568537, longitude: 106.758697 },
                { latitude: -6.568621, longitude: 106.758555 },
                { latitude: -6.568846, longitude: 106.758179 },
                { latitude: -6.569003, longitude: 106.757897 },
                { latitude: -6.569147, longitude: 106.757671 },
                { latitude: -6.569298, longitude: 106.757478 },
                { latitude: -6.569466, longitude: 106.757263 },
                { latitude: -6.56952, longitude: 106.757194 },
                { latitude: -6.56974, longitude: 106.756914 },
                { latitude: -6.570329, longitude: 106.756198 },
                { latitude: -6.570815, longitude: 106.755578 },
                { latitude: -6.570971, longitude: 106.755331 },
                { latitude: -6.571022, longitude: 106.755258 },
                { latitude: -6.571053, longitude: 106.755216 },
                { latitude: -6.571176, longitude: 106.755024 },
                { latitude: -6.571362, longitude: 106.754733 },
                { latitude: -6.571481, longitude: 106.754535 },
                { latitude: -6.571835, longitude: 106.753946 },
